kural_number,couplet,care.virtue,care.vice,fairness.virtue,fairness.vice,loyalty.virtue,loyalty.vice,authority.virtue,authority.vice,sanctity.virtue,sanctity.vice,dominant_moral_lexicon,dominant_score_lexicon
818,எய்தலின் எய்தாமை நன்று. பேதை பெருங்கெழீஇ நட்பின் அறிவுடையார்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
819,ஏதின்மை கோடி உறும். நகைவகைய ராகிய நட்பின் பகைவரால்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
820,பத்தடுத்த கோடி உறும். ஒல்லும் கருமம் உடற்று பவர்கேண்மை,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
821,சொல்லாடார் சோர விடல். கனவினும் இன்னாது மன்னோ வினைவேறு,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
822,சொல்வேறு பட்டார் தொடர்பு. எனைத்தும் குறுகுதல் ஓம்பல் மனைக்கெழீஇ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
823,மன்றில் பழிப்பார் தொடர்பு. சீரிடம் காணின் எறிதற்குப் பட் டடை,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
824,நேரா நிரந்தவர் நட்பு. இனம்போன்று இனமல்லார் கேண்மை மகளிர்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
825,மனம்போல வேறு படும். பலநல்ல கற்றக் கடைத்து மனநல்லர்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
826,ஆகுதல் மாணார்க் கரிது. முகத்தின் இனிய நகாஅ அகத்தின்னா,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
827,வஞ்சரை அஞ்சப் படும். மனத்தின் அமையா தவரை எனைத்தொன்றும்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
828,சொல்லினால் தேறற்பாற்று அன்று. நட்டார்போல் நல்லவை சொல்லினும் ஒட்டார்சொல்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
829,ஒல்லை உணரப் படும். சொல்வணக்கம் ஒன்னார்கண் கொள்ளற்க வில்வணக்கம்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
830,தீங்கு குறித்தமை யான். தொழுதகை யுள்ளும் படையொடுங்கும் ஒன்னார்,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,care.vice,1
831,அழுதகண் ணீரும் அனைத்து. மிகச்செய்து தம்மெள்ளு வாரை நகச்செய்து,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
832,நட்பினுள் சாப்புல்லற் பாற்று. பகைநட்பாம் காலம் வருங்கால் முகநட்டு,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
833,அகநட்பு ஒரீஇ விடல். பேதைமை என்பதொன்று யாதெனின் ஏதங்கொண்டு,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
834,ஊதியம் போக விடல். பேதைமையுள் எல்லாம் பேதைமை காதன்மை,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
835,கையல்ல தன்கட் செயல். நாணாமை நாடாமை நாரின்மை யாதொன்றும்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
836,பேணாமை பேதை தொழில் ஓதி உணர்ந்தும் பிறர் க்குரைத்தும் தானடங்காப்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
837,பேதையின் பேதையார் இல். ஒருமைச் செயலாற்றும் பேதை எழுமையும்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
838,தான்புக் கழுந்தும் அளறு. பொய்படும் ஒன்றோ புனைபூணும் கையறியாப்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
839,பேதை வினைமேற் கொளின். ஏதிலார் ஆரத் தமர்பசிப்பர் பேதை,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
840,பெருஞ்செல்வம் உற்றக் கடை. மையல் ஒருவன் களித்தற்றால் பேதைதன்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
841,கையொன்று உடைமை பெறின். பெரிதினிது பேதையார் கேண்மை பிரிவின்கண்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
842,பீழை தருவதொன் றில். கழாஅக்கால் பள்ளியுள் வைத்தற்றால் சான்றோர்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
843,குழாஅத்துப் பேதை புகல். அறிவின்மை இன்மையுள் இன்மை பிறிதின்மை,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
844,இன்மையா வையா துலகு. அறிவிலான் நெஞ்சுவந்து ஈதல் பிறிதியாதும்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
845,இல்லை பெறுவான் தவம். அறிவிலார் தாந்தம்மைப் பீழிக்கும் பீழை,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
846,செறுவார்க்கும் செய்தல் அரிது. வெண்மை எனப்படுவ தியாதெனின் ஒண்மை,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
847,உடையம்யாம் என்னும் செருக்கு. கல்லாத மேற்கொண் டொழுகல் கசடற,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
848,வல்லதூஉம் ஐயம் தரும். அற்றம் மறைத்தலோ புல்லறிவு தம்வயின்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
849,குற்றம் மறையா வழி. அருமறை சோரும் அறிவிலான் செய்யும்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
850,பெருமிறை தானே தனக்கு. ஏவவும் செய்கலான் தான்தேறான் அவ்வுயிர்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
851,போஒம் அளவுமோர் நோய். காணாதான் காட்டுவான் தான்காணான் காணாதான்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,sanctity.vice,1
852,கண்டானாம் தான்கண்ட வாறு. உலகத்தார் உண்டென்பது இல்லென்பான் வையத்து,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
853,அலகையா வைக்கப் படும். இகலென்ப எல்லா உயிர்க்கும் பகலென்னும்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
854,பண்பின்மை பாரிக்கும் நோய். பகல்கருதிப் பற்றா செயினும் இகல்கருதி,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,sanctity.vice,1
855,இன்னாசெய் யாமை தலை. இகலென்னும் எவ்வநோய் நீக்கின் தவலில்லாத்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
856,தாவில் விளக்கம் தரும். இன்பத்துள் இன்பம் பயக்கும் இகலென்னும்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
857,துன்பத்துள் துன்பங் கெடின். இகலெதிர் சாய்ந்தொழுக வல்லாரை யாரே,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
858,மிக்லூக்கும் தன்மை யவர். இகலின் மிகலினிது என்பவன் வாழ்க்கை,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
859,தவலும் கெடலும் நணித்து. மிகல்மேவல் மெய்ப்பொருள் காணார் இகல்மேவல்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
860,இன்னா அறிவி னவர். இகலிற்கு எதிர்சாய்தல் ஆக்கம் அதனை,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
861,மிக்லூக்கின் ஊக்குமாம் கேடு. இகல்காணான் ஆக்கம் வருங்கால் அதனை,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
862,மிகல்காணும் கேடு தரற்கு. இகலானாம் இன்னாத எல்லாம் நகலானாம்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
863,நன்னயம் என்னும் செருக்கு. வலியார்க்கு மாறேற்றல் ஓம்புக ஓம்பா,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
864,மெலியார்மேல் மேக பகை. அன்பிலன் ஆன்ற துணையிலன் தான்துவ்வான்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
865,என்பரியும் ஏதிலான் துப்பு. அஞ்சும் அறியான் அமைவிலன் ஈகலான்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
866,தஞ்சம் எளியன் பகைக்கு. நீங்கான் வெகுளி நிறையிலன் எஞ்ஞான்றும்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
867,யாங்கணும் யார்க்கும் எளிது. வழிநோக்கான் வாய்ப்பன செய்யான் பழிநோக்கான்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
868,பண்பிலன் பற்றார்க்கு இனிது. காணாச் சினத்தான் கழிபெருங் காமத்தான்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
869,பேணாமை பேணப் படும். கொடுத்தும் கொளல்வேண்டும் மன்ற அடுத்திருந்து,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
870,மாணாத செய்வான் பகை. குணனிலனாய்க் குற்றம் பலவாயின் மாற்றார்க்கு,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
871,இனனிலனாம் ஏமாப் புடைத்து. செறுவார்க்குச் சேணிகவா இன்பம் அறிவிலா,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
872,அஞ்சும் பகைவர்ப் பெறின். கல்லான் வெகுளும் சிறுபொருள் எஞ்ஞான்றும்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
873,ஒல்லானை ஒல்லா தொளி. பகைஎன்னும் பண்பி லதனை ஒருவன்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
874,நகையேயும் வேண்டற்பாற்று அன்று. வில்லேர் உழவர் பகைகொளினும் கொள்ளற்க,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
875,சொல்லேர் உழவர் பகை. ஏமுற் றவரினும் ஏழை தமியனாய்ப்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
876,பல்லார் பகைகொள் பவன். பகைநட்பாக் கொண்டொழுகும் பண்புடை யாளன்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
877,தகைமைக்கண் தங்கிற்று உலகு. தன்துணை இன்றால் பகையிரண்டால் தான்ஒருவன்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
878,இன்துணையாக் கொள்கவற்றின் ஒன்று. தேறினும் தேறா விடினும் அழிவின்கண்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
879,தேறான் பகாஅன் விடல். நோவற்க நொந்தது அறியார்க்கு மேவற்க,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
880,மென்மை பகைவர் அகத்து. வகையறிந்து தற்செய்து தற்காப்ப மாயும்,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,care.virtue,1
881,பகைவர்கண் பட்ட செருக்கு. இளைதாக முள்மரம் கொல்க களையுநர்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
882,கைகொல்லும் காழ்த்த இடத்து. உயிர்ப்ப உளரல்லர் மன்ற செயிர்ப்பவர்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
883,செம்மல் சிதைக்கலா தார். நிழல்நீரும் இன்னாத இன்னா தமர்நீரும்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
